,precio,Área,metros_cubiertos,ambientes,pisos,pileta,lat,lon,edad,tipo_depto,tipo_ph
55,7366.432257403901,200.99180263857676,126.0216776572022,10,3.0,0,-34.70209402541912,-58.285130081455925,12.110532874533654,False,False
56,169383.64470312587,63.55549980707775,678.245326570516,8,1.0,0,40.752980556586,-73.93672733122494,12.85474079337329,True,False
57,20840.128445515064,261.286643876588,115.65976236270612,7,3.0,0,-34.68098881217081,-58.25240346489208,40.100993099440565,False,False
58,5180.896745994648,201.4990995997005,160.85918099362567,10,3.0,1,-34.777686092879826,-58.25199457209699,19.19065384220868,False,False
59,131497.84396213986,79.81606414177426,831.7170282351399,9,1.0,0,40.66975419002305,-73.99019816759198,6.26666656277471,True,False
60,147.25839922543392,85.48345288691443,83.64798248723689,4,1.0,0,-34.812448428273775,-58.27530450833074,9.780260288983632,True,False
61,31779.738404032316,273.1037870599438,157.7517925462955,9,3.0,0,-34.76597773316862,-58.28678068850114,63.23809679425806,False,False
62,184868.27923483323,68.00351111310084,705.5280224837674,6,1.0,0,40.75990759996787,-73.9302133023387,5.515769033246036,True,False
63,36880.567150861774,243.0627238402604,160.90247837634865,8,3.0,0,-34.793407639066935,-58.258566587903054,28.50934225299132,False,False
64,5772.6104671179055,66.34482063141476,64.82128571058973,8,1.0,0,-34.70709409621152,-58.26452635532156,9.783125928627513,True,False
65,29855.65386950089,243.87119613110383,157.91605216608497,10,3.0,0,-34.70408516405367,-58.232098414854605,89.82496660014532,False,False
66,274.46151565594624,224.48504875722017,116.1026379319692,7,3.0,1,-34.844478063578265,-58.24655494266421,22.50447551491265,False,False
67,110119.04673551898,68.23519527426389,704.3611027358411,6,1.0,0,40.69667867411613,-74.01287197715699,7.276901498572057,True,False
68,184249.36297744565,71.79079234828389,761.4555125519189,5,1.0,0,40.720549331717066,-74.00480371684115,5.679336461744851,True,False
69,8188.321777902169,252.49693916384592,193.6915066034036,10,3.0,1,-34.80065768943614,-58.27085572315739,17.61569500851815,False,False
70,349678.17200075596,71.62113324808709,769.3277318763709,9,1.0,0,40.804109430318206,-74.00524497114391,22.8922546413034,True,False
72,32788.77399605251,221.59377204224424,142.8690438634197,10,3.0,1,-34.81040244089128,-58.241033263666225,51.93027629543876,False,False
73,18208.80224829542,206.02309190166983,116.77294929515854,10,3.0,0,-34.7792608194802,-58.233976920568914,21.06399811637337,False,False
74,25244.51847630528,260.36258410930014,112.58233238327443,8,3.0,0,-34.82226905256665,-58.18759676908629,51.61037091191409,False,False
75,288577.3255419733,57.499523228085344,607.1984600351274,2,1.0,0,40.804381945912475,-74.00647108057667,3.938852640472721,True,False
76,229803.2248224464,74.142331839308,788.4430332328291,5,1.0,0,40.777841578750056,-74.02826555675766,8.91379690006126,True,False
77,120977.12723119537,79.26908355193832,844.8408710389757,8,1.0,0,40.74710686988378,-73.91486338418211,12.398952577360152,True,False
78,144383.4331872517,66.88176230833675,686.6329838716307,9,1.0,0,40.73745316255861,-73.96911163650731,3.5322433419547092,True,False
79,133.17744182757826,123.23285731825617,105.06432995380776,7,2.0,0,-34.670137949506696,-58.28574852715823,19.990279295986316,False,True
80,6221.615321499393,73.46427411427784,72.27434482544115,5,1.0,0,-34.70541710495397,-58.26279018987652,12.933805228781068,True,False
81,6767.440130780423,73.16209325335723,70.42087150900004,6,1.0,0,-34.70798095123744,-58.26081601346282,22.8922546413034,True,False
82,36321.41286602067,239.1832300237245,122.9707345779613,7,3.0,1,-34.717461544164486,-58.23227562384742,50.53118435834592,False,False
83,194778.41887624105,71.67169404323815,755.7504855641538,6,1.0,0,40.721980318411866,-73.96322595952213,4.274997497154486,True,False
84,35906.79358712511,255.8545850991981,157.4022304469111,10,3.0,1,-34.81209351296014,-58.200688637062726,41.2109564072842,False,False
85,12496.951615543549,78.1849236333067,75.90267642310681,4,1.0,0,-34.783157452447554,-58.20251490907143,13.52288162824708,True,False
86,7954.12048528249,74.05728135435679,72.63189072714036,10,1.0,0,-34.70762202526524,-58.26452072821556,8.329356818783902,True,False
87,34133.87107002057,242.11577950374155,150.54653745758043,8,3.0,0,-34.686449669196314,-58.27248146833061,36.067532308535306,False,False
88,281982.629293692,69.477599904949,725.313427250837,4,1.0,0,40.81007019482655,-73.97971229287069,4.242386346694585,True,False
89,33927.619504837574,247.92417152613191,160.17644996249533,9,3.0,0,-34.775090938498664,-58.24793654224223,53.97404786407135,False,False
90,293996.5810253897,58.99335453323318,611.6784732244356,5,1.0,0,40.80453772604371,-74.01123764969185,22.8922546413034,True,False
91,99588.7764059572,63.48254402084903,668.3763807375395,4,1.0,0,40.68328418592964,-74.00730161711826,3.973858188343561,True,False
92,29234.525533143336,176.46059527228957,112.71672442021838,7,3.0,1,-34.73088074211751,-58.25918133768374,43.63218132507019,False,False
93,34585.29743337163,221.93642830333775,109.99298417587262,10,3.0,1,-34.70702951440326,-58.24416730655813,37.34868645310206,False,False
95,164536.84686463512,72.75681841115008,779.4183777087707,6,1.0,0,40.69866570196472,-74.01046952094087,22.8922546413034,True,False
96,182623.32985589173,72.49129261340164,760.3422394914487,8,1.0,0,40.84620298005579,-74.01412350519887,22.8922546413034,True,False
98,251.87431822019016,203.8567128459336,118.9253909855898,10,3.0,1,-34.81877352007497,-58.309687459579266,5.989778977901388,False,False
99,191392.4837647309,66.97395756107817,710.7718711309705,7,1.0,0,40.787284379022694,-74.0183139795761,7.141244277796391,True,False
100,171565.19009731183,62.42301317886954,670.096917337862,3,1.0,0,40.77444476314449,-73.97247253077839,3.423184019485625,True,False
101,255811.363106102,69.90783836763634,730.066939101394,5,1.0,0,40.80536453845562,-74.04234509684322,10.288221510945524,True,False
103,5264.52112902565,77.35867602109519,75.12518663513255,5,1.0,0,-34.705723865992574,-58.27270740755365,5.1887370858441555,True,False
104,29098.30796733826,197.06826463310097,86.08720251923386,10,3.0,1,-34.80071771711768,-58.28393550387221,51.67909989756267,False,False
105,241952.0935256328,56.95149556823409,605.0134123215136,2,1.0,0,40.812474352511956,-73.98065602716018,4.905516120776213,True,False
106,145782.6896278442,63.083815675453685,675.9807303688718,4,1.0,0,40.69609244874203,-73.95611763904319,1.9217903031211652,True,False
107,171288.3966720542,72.44038138386054,758.6752183616268,5,1.0,0,40.69692422020353,-74.02994115418763,22.8922546413034,True,False
108,16742.83530360694,235.1477221227386,152.98370827118356,10,3.0,1,-34.8373150203321,-58.24809894290903,28.590619640235623,False,False
109,120.6328002992574,123.44756709311368,89.14526307685655,6,2.0,0,-34.84677844344286,-58.28736626807183,25.788259560270628,False,True
110,203078.21780517665,67.71332832234584,728.5510283602808,6,1.0,0,40.74746292841827,-73.96630743832863,1.1134131830625142,True,False
111,35506.15376091733,259.39318548990406,194.0879040783067,10,3.0,1,-34.807458554850456,-58.22915896117728,27.103844555123835,False,False
112,144997.643096459,70.98777804546604,751.4042444543795,10,1.0,0,40.77675539364996,-73.95077086804145,11.5166829103194,True,False
113,252514.42005255632,69.45852661326111,711.5355285263963,7,1.0,0,40.762654144967826,-73.99779591548746,13.580068069601277,True,False
114,150235.88930101285,65.73179403907696,695.7948100231985,4,1.0,0,40.71538704030825,-74.01245002092361,11.454786224672008,True,False
116,25998.667300031237,252.79547291787833,119.74710521209356,5,2.0,0,-34.827653046047125,-58.24238564764252,39.768288307393206,False,False
117,163721.9929048007,71.7536911362738,756.3030783473646,7,1.0,0,40.8265189509058,-74.03799461758042,5.86628635121668,True,False
118,247944.08598958715,69.87254917048112,716.6001909994303,2,1.0,0,40.69795458663505,-73.9977926368504,6.703710338965596,True,False
119,145128.04116896307,62.555168186778,651.7406405210029,6,1.0,0,40.835142498238675,-74.02470802393181,7.222180078477942,True,False
120,138929.77103775495,71.02934429604498,737.1141503000254,5,1.0,0,40.68729173769791,-73.95813803101608,7.29828243457721,True,False
121,12890.532249116875,68.40133196992777,66.23546022646617,5,1.0,0,-34.77778917535167,-58.20442349864781,14.346510246528986,True,False
122,130669.24365196878,77.6170185105558,833.8744389973673,5,1.0,0,40.75027528277607,-73.92390039977158,14.887389191244129,True,False
123,19677.76286523256,202.96064333223913,146.8605151341218,10,3.0,0,-34.71699834263412,-58.22193267141356,48.634071304757974,False,False
124,265965.7375321881,63.98210518522848,667.5583336552492,7,1.0,0,40.81144278674856,-74.02011351872017,8.10512732257064,True,False
126,199158.5555684382,69.87417020828026,748.7592752896728,6,1.0,0,40.73338681020328,-73.94452755464056,12.30283869680516,True,False
127,139453.37306629418,69.66104687346945,734.7222553692803,5,1.0,0,40.69796612172319,-74.01806651468944,1.3209020240949172,True,False
128,96.14941312154323,70.4169345135837,68.76316870093069,7,1.0,0,-34.81235098068714,-58.27454544615803,14.963002881305952,True,False
129,27181.70427428387,253.85522120089604,146.59080435879793,10,3.0,1,-34.73226035390485,-58.29118752108808,29.57996121985598,False,False
131,280.9669933136243,258.99551665465395,195.29581831002207,10,3.0,0,-34.72209891639157,-58.21924582034319,17.236987098339192,False,False
132,9187.034242332882,62.75832269855646,61.315087485540175,8,1.0,0,-34.768746098917454,-58.210605926799495,9.94234958804933,True,False
133,26846.935253797736,234.48661521194515,125.55757187922184,6,2.0,1,-34.806029584144696,-58.23714955728957,25.92167349168911,False,False
134,194013.6549338999,75.455272195808,804.1680599624951,4,1.0,0,40.706422502511224,-74.01564668161656,7.289319830862821,True,False
135,188443.73843338853,71.44940270717245,766.5051865734386,7,1.0,0,40.69858173525984,-74.02502977440079,12.079080236772226,True,False
136,4384.356477301547,138.14562333380394,130.87806914107074,5,2.0,0,-34.80002150274721,-58.18926125782609,8.642704365604187,False,True
137,35083.13321996209,215.28831354627093,114.40840229558928,6,2.0,0,-34.81258681587205,-58.28604852866235,31.461147654566535,False,False
138,20622.79701229251,253.11270947737583,119.99399649819688,8,3.0,0,-34.78661057256967,-58.27995858587333,55.18278397840219,False,False
139,179.18420024867885,75.54210438795006,72.45302970952001,4,1.0,0,-34.81358927141719,-58.26506621865157,5.14052376168942,True,False
140,97739.53626457948,70.54216827779072,724.7704678506228,4,1.0,0,40.75188537796822,-73.91441849386032,8.22314609051958,True,False
141,112333.48295593855,70.39270456353668,749.9969719028649,5,1.0,0,40.69703943977732,-74.01142202743121,2.267832546412887,True,False
143,29423.425663092366,226.27296826808407,160.48534026587325,7,3.0,1,-34.69556253685618,-58.231026924791166,22.8922546413034,False,False
144,4454.284685657217,120.47903295098996,106.15416630196678,6,2.0,0,-34.75443070406675,-58.221743265018205,17.76599295838768,False,True
145,38322.824061008745,223.1710231961854,116.41986502008112,8,3.0,0,-34.70095977355978,-58.242715845285424,42.444860090941326,False,False
146,17433.4575974671,194.94904382522415,145.77042664827212,7,3.0,0,-34.746787832906946,-58.203441426651914,5.109342227878919,False,False
147,112.75343140175336,115.18300124074302,97.82300761069214,5,2.0,0,-34.753917841187636,-58.270217523425565,33.00758476164611,False,True
148,22191.19133769419,254.45090761793512,188.3521473072313,10,3.0,1,-34.82940747689098,-58.29044203643526,72.16610944110772,False,False
149,193436.97184429833,60.48905507860871,641.1990606232487,7,1.0,0,40.78364476035001,-74.02761277480396,6.543586617274368,True,False
150,272145.8980552057,63.31440686931086,655.9854248995053,8,1.0,0,40.75609431685729,-73.94910150281743,9.055016130367346,True,False
151,6410.199561927649,174.1674598704255,136.98453607860415,7,3.0,1,-34.83276117413913,-58.28011955992948,1.0,False,False
152,194067.74990577193,64.88055800863602,672.3409349122032,7,1.0,0,40.737784920518294,-73.97679343170287,5.989354026702835,True,False
153,35544.48224048074,266.58362011568477,164.6142077791154,10,3.0,0,-34.80585286576742,-58.24757242140977,68.70130824004224,False,False
154,572385.914986418,230.00168408515407,1553.965444375646,10,3.0,0,40.67442804629634,-74.00782193024294,61.50686803913795,False,False
155,25566.704850378937,243.24751267944484,169.39574350033652,10,3.0,0,-34.81363514463399,-58.23410280550357,48.83881299138818,False,False
156,93.75983734899542,90.39793757565911,86.18878791063513,4,1.0,0,-34.8187135464944,-58.269725375805415,9.119549482844,True,False
157,174435.3170389234,54.77494100401018,560.1233231500761,2,1.0,0,40.81518566407868,-73.9934760975166,5.095988295541817,True,False
158,193578.30998334824,63.51133084046781,673.9720475845594,5,1.0,0,40.81775887407856,-74.00424658489197,4.176610741413316,True,False
159,24899.676333642597,245.04550341407787,134.5576969952481,10,3.0,0,-34.70806483437206,-58.30594937285069,59.005585669765594,False,False
160,169139.36263603755,73.86089019198377,792.2153983079172,6,1.0,0,40.81818009377591,-74.04851181753845,13.30506505833228,True,False
161,197268.69762075137,71.45299188743807,753.7865164614063,5,1.0,0,40.71232213640473,-73.95724821040737,6.624022875595429,True,False
162,312.29881745799145,207.74267416311,127.86110106281365,10,3.0,1,-34.813047163705676,-58.29002848174118,22.98959091581401,False,False
163,18688.564372270812,103.34230878078014,95.62434255879089,8,1.0,0,-34.765456377928984,-58.2094420128977,34.077039372357156,False,True
164,17000.8203822288,211.28694838375785,108.33608191357028,10,3.0,1,-34.80203202297001,-58.2986315472268,22.8922546413034,False,False
165,113950.29281306735,74.08501746557619,771.0573757880156,4,1.0,0,40.69618953684562,-74.0360538989546,22.8922546413034,True,False
166,35792.91646296016,224.0118314678629,94.53506307139062,6,2.0,0,-34.77858094163903,-58.170822815604794,53.2998247750395,False,False
167,119690.23701019296,68.7055970424614,735.6704349705478,8,1.0,0,40.74123571534248,-73.90738409437724,3.5933362436947585,True,False
168,3490.4653353623376,233.55684276618933,108.43386370738814,4,1.0,0,-34.857743045523534,-58.277317187268395,1.0,False,False
169,5149.902215008304,71.28786989990147,68.41387203584546,5,1.0,1,-34.70798586877643,-58.2665335598741,22.8922546413034,True,False
170,14177.6783318094,70.56161571038298,68.00929734057138,7,1.0,0,-34.77323763795647,-58.203337765381235,11.818590141184949,True,False
171,22413.40080475661,252.80596143424913,149.44647725499158,10,3.0,1,-34.83272853278611,-58.31875625593409,44.94941621646315,False,False
172,76.4816109997135,77.64600846646756,77.35981461362978,7,1.0,0,-34.810296585128796,-58.28189528146162,6.188019831383815,True,False
173,180388.3980320671,68.9417112956687,741.6418368307428,8,1.0,0,40.71448313055856,-74.02841670818597,8.926066278770701,True,False
174,196163.2953640651,66.37506285350678,706.2383569532922,6,1.0,0,40.80366251052986,-74.04198764262088,7.202559672892251,True,False
175,400.4656563449295,81.60502524315676,80.88507603551463,4,1.0,0,-34.81236608707576,-58.274279683261696,9.731291068994558,True,False
176,176267.2776522356,71.31884967084436,759.5879477710915,7,1.0,0,40.71377031429716,-73.9302389852537,7.343908640698995,True,False
177,4742.544450138259,244.26607965442344,112.06321915057342,10,3.0,0,-34.704884481234274,-58.23842158491821,15.700825321793609,False,False
178,15425.30649480947,71.93519356196325,71.54910369365226,5,1.0,0,-34.77720718834493,-58.2034282918067,6.691536394418184,True,False
179,237972.96799216693,60.88097950353568,639.9106656383127,7,1.0,0,40.805160561853015,-74.00787205888994,22.8922546413034,True,False
181,173563.20114658613,65.05682128332434,670.4617372663063,10,1.0,0,40.8027641230584,-73.97807652476139,2.9032717392108216,True,False
182,318.7880942894768,223.01735890816155,101.41063013519263,7,3.0,1,-34.84033306755213,-58.24844325311684,20.51005072259952,False,False
183,35221.52208505568,257.3097979139965,103.24991154995136,10,3.0,1,-34.80898584244257,-58.17381725145542,59.34858838308116,False,False
184,127009.8713643841,64.39589486468938,684.6960629847732,5,1.0,0,40.69611149151174,-73.96748849809748,4.027773806426712,True,False
185,60095.57281700139,212.93790951812355,90.69214651196432,5,2.0,0,-34.77343430499713,-58.19130722923515,33.29801976619157,False,False
186,6443.705557924626,206.25117119098147,100.90741321745804,5,2.0,0,-34.723129519368136,-58.24004766769269,18.86016145127243,False,False
187,93252.45338820868,251.24012591346164,103.37883721865468,6,2.0,1,-34.79367581545606,-58.214838048319926,53.04002911705497,False,False
188,40177.213923087365,235.26655564170497,117.51241498997985,10,3.0,1,-34.70314768796336,-58.24602069576489,74.99807944583316,False,False
189,3252.8975259067697,79.82400055046249,78.68567269927361,4,1.0,0,-34.7122688918345,-58.25700697125565,9.202377820729527,True,False
190,28941.616849031736,205.9188638258931,109.60097049358716,9,3.0,0,-34.76852614302704,-58.26592625711478,43.862292673800496,False,False
191,25161.2930395206,232.54543092047984,97.30287436556912,7,3.0,1,-34.67568863013402,-58.28914486672471,74.91742672270315,False,False
192,44260.09516244544,240.043825825256,137.32085869634523,8,3.0,1,-34.71777189192546,-58.27569837990298,55.05486218450184,False,False
193,14695.286605745316,67.97554819234401,65.4598687883412,6,1.0,0,-34.774732965307756,-58.20768746633712,6.486747881214726,True,False
194,245874.33962877752,59.53971779953511,611.571388083729,4,1.0,0,40.81143682462268,-74.00815575373944,3.081278188543582,True,False
195,238255.88571556052,61.28050489802453,637.5607919311408,8,1.0,0,40.80339953370025,-73.99555109498439,22.8922546413034,True,False
196,161.15967987572236,147.09864995536051,124.06830584324476,10,1.0,0,-34.817954502026,-58.23343956603523,59.928183916674385,False,True
197,20281.081676241,61.786180776620256,60.003999884615325,3,1.0,0,-34.780835860226446,-58.20909829466433,22.8922546413034,True,False
199,62.677931201141654,77.03136458037956,76.2709067137094,5,1.0,0,-34.81093460611137,-58.27574077008771,12.86999430119641,True,False
200,28457.76830210003,238.65868971498577,131.7352423578703,10,3.0,0,-34.76983574988267,-58.18845948129715,15.83497098404969,False,False
201,24800.65924143915,250.9256492969099,173.48707772205344,10,3.0,0,-34.83027000767261,-58.26275802754534,27.41924277592778,False,False
202,9478.61168342188,76.30208776504385,75.10202334357216,4,1.0,0,-34.707280472462365,-58.26744105972771,5.000616544297884,True,False
203,174838.0512306426,69.00644726611158,732.9530839833094,6,1.0,0,40.7450359137637,-73.95771417256844,2.1438554344312024,True,False
204,36765.61150938761,192.47114836133665,135.5236819847636,10,3.0,1,-34.801617385770484,-58.23598356197094,38.309553819657545,False,False
205,161168.88128589577,76.03270942811056,818.1810954561647,8,1.0,0,40.762524799541424,-73.92004777534407,13.082126644941177,True,False
206,14917.74725339995,217.44195412427993,123.84404265623908,9,3.0,1,-34.8584679267336,-58.25841980356519,30.266743853526087,False,False
207,154923.66802883658,68.83297268399038,705.7411683464842,7,1.0,0,40.73340040289654,-73.94419734408699,12.174463138465129,True,False
208,152741.9015880218,71.89601567338396,753.3263895580352,5,1.0,0,40.71887808707756,-73.97414220550054,13.195849695150354,True,False
209,129403.66710676686,69.30073046607922,721.8868431594105,6,1.0,0,40.7032195962934,-74.01475140818295,14.419580956364776,True,False
210,129868.82790625365,72.12414316342044,764.1824868335667,3,1.0,0,40.68304053081145,-74.00528844772984,4.2729845686860735,True,False
212,14703.247705480144,63.437258536812735,62.564032792085456,5,1.0,0,-34.774767096041806,-58.21046407758681,6.429679773995321,True,False
213,86.46471288681815,82.00070741050453,80.66100625441305,10,1.0,0,-34.81176935252405,-58.2801895963228,10.504568151089767,True,False
215,271911.9877351045,64.49881218992506,683.0939431032664,4,1.0,0,40.78732156191221,-73.99554751081735,8.206153999014136,True,False
216,258188.43922273823,58.82763768686858,614.5560829805876,5,1.0,0,40.782042317748186,-74.00029278898326,10.23039872130338,True,False
217,209883.50776288065,65.31988154050931,670.4922868056935,5,1.0,0,40.769456363365904,-73.96518146736975,3.1819215117202084,True,False
218,24894.93173749109,244.7797786012908,177.45688553885364,10,3.0,1,-34.74444624224028,-58.17735413407755,57.13474842940917,False,False
219,116605.76677786183,64.42940388732971,664.1659783508377,7,1.0,0,40.71033309691566,-73.98758003416641,10.369610371903136,True,False
220,38375.39961419348,248.54899834272567,157.26792227229825,8,3.0,1,-34.81639331572451,-58.21794822649131,65.24180992051691,False,False
221,224665.01955393687,66.79914384722326,711.2467076707356,6,1.0,0,40.74916897645987,-73.96358798897812,9.820558298719751,True,False
222,50455.952850141555,256.69505717168005,104.240073405044,6,2.0,1,-34.73327980514279,-58.220211484248296,53.85344068505462,False,False
223,178907.92225657243,69.83869871385973,746.7730103458867,7,1.0,0,40.71797912676924,-73.96149343442517,7.6702403081136,True,False
224,22831.522287155392,245.61720881937003,186.2022503818239,10,3.0,1,-34.812897727082344,-58.31606683992533,67.41679167038572,False,False
225,20697.198613253982,262.3178646768063,122.34505141463843,9,3.0,0,-34.84262531592379,-58.27532654453169,28.785955875695524,False,False
226,38978.65865871057,243.05482969927849,161.75703592486948,7,3.0,0,-34.699545265157816,-58.24327056411093,40.03814824553815,False,False
227,8213.016827762242,67.98649188397486,67.27378179300888,7,1.0,0,-34.78421007581383,-58.20253826954245,14.493511856752914,True,False
228,115323.39879968032,72.18464966138133,746.6199368996046,4,1.0,0,40.69688280860667,-74.0091918916562,13.33513407775449,True,False
229,120809.14729996269,72.37825164477127,777.4364939510014,5,1.0,0,40.84509211736217,-73.98353515551335,5.247099950998386,True,False
230,185998.8421600699,66.63529169942498,684.7981393563513,4,1.0,0,40.80022504871215,-73.98109536041484,22.8922546413034,True,False
231,208417.5553516749,62.293119093601796,656.3187028327385,5,1.0,0,40.8180995630964,-74.01532376986466,3.5574133793553537,True,False
232,189989.1742591822,66.35153214077981,710.2603756802841,3,1.0,0,40.71321387540339,-73.99613744373508,22.8922546413034,True,False
233,182754.59923834345,63.47203911173513,668.0872805152763,3,1.0,0,40.692583078471536,-74.01441848880009,3.957940138982499,True,False
234,309863.9033348942,64.81494647622485,672.4533116169306,4,1.0,0,40.80221473213251,-74.0065436260584,8.841300847452919,True,False
